Date,CH,DE,ES,FR,IT,NL,UK
2021-05-31,0.3454076013045637,0.15367005114569324,2.2362003791591345,1.60433691134358,1.6701539097747813,1.4095171642120976,1.1099613379778484
2021-06-30,0.194973466654412,0.41067695358800604,2.2473643841517896,1.8022819406628319,1.9386222690127184,1.6105740460834645,1.189051020014842
2021-07-31,0.06923263554790186,0.4082149607723437,2.3500381593999595,1.854515876944961,1.9174883693634581,1.6972477310795424,1.441120778484685
2021-08-31,-0.0200961665104052,0.5754447468246804,2.3303582172596706,1.946989811589036,1.9293156678625003,1.4888261091615804,1.4331409316192758
2021-09-30,-0.19059426687704106,0.5811227601902741,2.3964397346735655,1.9778480178576616,1.9777649952066745,1.3201963778284767,1.4591217628281608
2021-10-31,-0.34777044851182826,1.5540596015359711,2.45124787379028,2.1251049994936877,2.1674942156731487,1.4266545697368347,2.37103703260502
2021-11-30,-1.1603275675536404,0.6161802767453946,-0.6965489355116551,0.016503300194493996,0.2757357920261055,-0.4934207085960648,-0.07122137340763603
2021-12-31,-0.9682119138778089,0.5131532683896562,-0.8162266712732664,-0.19439702384338287,0.007677362606181906,-0.45903134499855863,0.17692252952140025
2022-01-31,-0.8823334828338768,0.48896397867353314,-0.9966599133182679,-0.13821307289428691,0.03682509179744827,-0.5070070719111441,0.019432524580117013
2022-02-28,-0.7789535965772149,0.28176407907213896,-0.9061725597967882,-0.1298723433497994,0.19092997936915948,-0.1962735566755649,0.171248366472564
2022-03-31,-0.7337227738149644,-0.3613910242488431,-0.8238420471789382,0.004630403811609889,0.2594787040137604,-0.2872097797408301,0.4431313811571293
2022-04-30,-0.7299296050312047,-0.1028413774597407,-0.816885886550364,0.37718620230554967,0.27477754304492163,-0.05334146722888992,0.7199580128963845
2022-05-31,-0.31743124768399605,-0.10769932175565432,-0.8689900864035631,0.7101916194301602,0.4176454741800907,-0.05443023598215776,0.705223905898381
2022-06-30,-0.1594885136300248,-0.6911658026287146,-0.9583568596039738,0.0012598555790430512,-0.9469721547547236,-0.026771553455618564,-0.9231686347131103
2022-07-31,-0.19201693906427603,-0.5457376567597849,-1.1201934553752837,0.38961169326148914,-0.843475612134276,0.7185923488106368,-0.9434974053931505
2022-08-31,0.10092096416202913,-0.20259227560075932,-0.7947933102202686,0.6070535520551281,-0.5593042604505942,1.0325280961547205,-0.6033789952240048
2022-09-30,0.12907813282936595,-0.11916801285427027,-0.46257761833363953,0.6276070105913742,-0.3892420161536826,1.0751976652917175,-0.50797428945923
2022-10-31,0.1978810203229789,0.2909467427478635,-0.008329417780641989,0.687074744213957,0.08173712092141587,1.0885398990747333,-0.49815126970732304
2022-11-30,0.08091445532411565,0.035434672238324236,-0.2601338087747301,0.351223123906144,-0.14018645495747703,0.638608633336679,-0.37193606902840315
2022-12-31,0.324953045715489,0.36397978751373267,0.0014134690564435086,0.7586331876812955,0.1839341352171699,0.9450400798689252,-0.07944602364590038
2023-01-31,0.011408458504759408,0.08851902448929712,0.09832694511028056,0.42024853208738067,0.1577960500848591,0.5081100899139342,-0.17641782213170498
2023-02-28,-0.0076817609468735025,-0.15977414284574662,-0.1741343027142736,0.16706139212322316,-0.1318089026111685,0.33683441390517693,-0.28842788617588916
2023-03-31,0.07868579354225498,-0.2532919616676473,-0.10954983156388122,0.1333344484252574,-0.14061521899926324,0.28216525487400534,-0.04648168047285443
2023-04-30,-0.08783713630116761,-0.43991435732098555,-0.025972290960398953,-0.05140910892114135,-0.25137951366372246,0.19075234652619177,-0.20716375159163364
2023-05-31,-0.1853889596315778,-0.26940418117831405,0.23230813024961716,0.04441025188020523,-0.07174804213715068,0.2591418815018162,0.0040131065243035535
2023-06-30,-0.06833337974255357,0.00035590278980774385,0.19057896563507282,-0.13157431933732147,0.27802396560467363,0.08694897953424983,-0.19378840390137997
2023-07-31,0.13272054286660878,0.18129133109881437,0.20200143654430205,0.041031568308502415,0.28740277820996807,-0.0566993119312757,-0.1477859079187038
2023-08-31,0.09735389226715915,0.25288077809397924,0.18548106244210585,0.05338702068313065,0.3013447352290009,-0.004241585494640336,-0.09573787772369806
2023-09-30,0.5201008641343972,0.4481319644155485,0.6748141018469551,0.18676461877714445,0.34161514729525666,0.07290885994865329,-0.3339611836658709
2023-10-31,0.2884993805499252,0.7065764014769511,0.8883051896200923,0.504689125467785,0.755781261621172,0.41775985555649,0.022749192131153187
2023-11-30,0.3588973416407215,0.7858175942153263,1.0241036265094354,0.474822180047703,0.7872521522561037,0.29909323750966116,-0.37783504967062365
2023-12-31,0.019594929378569218,0.5582244830890851,0.9846626167251785,0.21238108668599168,0.7123440157561507,0.0983298978222295,-0.6405474388964124
2024-01-31,-0.2250427296430559,0.7707301064600345,1.518385844871113,-0.3066312562441722,0.5847970509564995,-0.42222255835841754,-0.47483578549229666
2024-02-29,-0.5012351305859153,0.5409194884165127,1.9025934471126698,-0.33040364492884927,0.4572191966548781,-0.5548563874343765,-0.36976805700867893
2024-03-31,-0.6703419825833175,0.34019560500213397,1.2543358369476276,-0.4903624358853295,0.0703231746670154,-0.7524323308037502,-0.6560783581399757
2024-04-30,-0.3164200364837895,0.5085663895425985,1.2735126446239116,-0.14889223865826176,0.1057045150701687,-0.692875504488631,-0.6629429615446857
2024-05-31,-0.09420972636652335,0.22353838534122564,1.0035816038058771,-0.07374045767201205,-0.010795821600271774,-1.0407563041799603,-0.8103633081090458
2024-06-30,-0.0397993075688248,0.4998117508550885,1.3526147178500665,-0.13927863116167263,0.16413823242763506,-0.9893229406186844,-0.5245328050409717
2024-07-31,-0.22588016165808697,0.5264402013854208,1.3211955055752178,-0.09302215559954785,0.34386192453292364,-0.7481362427154177,-0.5330415807497384
2024-08-31,-0.43641159647174305,0.33985267766042754,1.1173659597739625,-0.3697647788025559,0.16004120641829944,0.08429911559949026,-0.642109157371455
2024-09-30,-0.4010095503649951,0.2543967308714541,0.856330666944345,-0.5639360654038373,0.14308075684212576,0.21475249893962353,-0.2511162101910774
2024-10-31,-0.11569069720159886,0.5601717169350257,1.0435125295936707,-0.5634149653449203,0.06760906419248473,-0.3509808941499446,0.19578132825741137
2024-11-30,0.1724890300524325,-0.7009035109312157,1.4075599321245837,-0.7528984831138442,0.2442799207097824,-0.6890973171441047,0.15355871958169393
2024-12-31,0.5178737273145085,-0.555712146924429,1.4379451475302283,-0.8103816867137864,0.22354167015546333,-0.3711705311931683,0.49385037108857177
